movie_id,person_id,person_name,character_name,cast_order
41225,3783,Brigitte Bardot,"Giuseppina (segment ""William Wilson"")",0
41225,15135,Alain Delon,"William Wilson and his double (segment ""William Wilson"")",1
41225,6352,Jane Fonda,"Contessa Frederique de Metzengerstein (segment ""Metzengerstein"")",2
41225,28641,Terence Stamp,"Toby Dammit (segment ""Toby Dammit"")",3
41225,8949,Peter Fonda,"Baron Wilhelm Berlifitzing (segment ""Metzengerstein"")",4
87190,2955,Chris Cooper,Captain John Hull Abston,0
87190,1276,Patricia Clarkson,Sarah Anders,1
87190,10823,Kris Kristofferson,Preacher,2
87190,19976,Robert Joy,Chicago,3
87190,14700,Richard Tyson,Rodie,4
627,3061,Ewan McGregor,Mark Renton,0
627,1125,Ewen Bremner,Spud,1
627,9012,Jonny Lee Miller,Sick Boy,2
627,18023,Robert Carlyle,Begbie,3
627,9015,Kelly Macdonald,Diane,4
32872,520,Sarah Jessica Parker,Francesca Lanfield,0
32872,10478,Jeanne Tripplehorn,Gwen Moss,1
32872,32597,Dylan McDermott,Nick,2
32872,650,Karen Allen,Betty Dawkan (Nick's Mom),3
32872,163597,Kale Browne,,4
602,2888,Will Smith,Captain Steven Hiller,0
602,8984,Bill Pullman,President Thomas J. Whitmore,1
602,4785,Jeff Goldblum,David Levinson,2
602,1581,Mary McDonnell,First Lady Marilyn Whitmore,3
602,6167,Judd Hirsch,Julius Levinson,4
14553,882,Liv Tyler,Lucy Harmon,0
14553,11281,Sinéad Cusack,Diana Grayson,1
14553,16940,Jeremy Irons,Alex Parrish,2
14553,96974,Carlo Cecchi,Carlo Lisca,3
14553,87435,Donal McCann,Ian Grayson,4
9566,380,Robert De Niro,Gil Renard,0
9566,10814,Wesley Snipes,Bobby Rayburn,1
9566,6913,Ellen Barkin,Jewel Stern,2
9566,5723,John Leguizamo,Manny,3
9566,1121,Benicio del Toro,Juan Primo,4
10545,3999,Tom Hulce,Quasimodo (voice),0
10545,3416,Demi Moore,Esmeralda (voice),1
10545,65598,Tony Jay,Frollo (voice),2
10545,8945,Kevin Kline,Phoebus (voice),3
10545,72250,Paul Kandel,Clopin (voice),4
9894,206,Jim Carrey,Cable Guy,0
9894,4756,Matthew Broderick,Steven M. Kovacs,1
9894,41087,Leslie Mann,Robin Harris,2
9894,70851,Jack Black,Rick,3
9894,18364,George Segal,Steven's father,4
11543,57755,Woody Harrelson,Roy Munson,0
11543,1811,Randy Quaid,Ishmael Boorg,1
11543,25308,Vanessa Angel,Claudia,2
11543,1532,Bill Murray,Ernie McCracken,3
11543,1534,Chris Elliott,The Gambler,4
9268,1100,Arnold Schwarzenegger,U.S. Marshal John 'The Eraser' Kruger,0
9268,3085,James Caan,U.S. Marshal Robert Deguerin,1
9268,27011,Vanessa Williams,Lee Cullen,2
9268,5563,James Coburn,WitSec Chief Beller,3
9268,7866,Robert Pastorelli,Johnny Casteleone,4
9327,776,Eddie Murphy,Sherman Klump | Buddy Love,0
9327,9575,Jada Pinkett Smith,Carla Purty,1
9327,5563,James Coburn,Harlan Hartley,2
9327,1211,Larry Miller,Dean Richmond,3
9327,4169,Dave Chappelle,Reggie Warrington,4
123763,42123,Assumpta Serna,Juana Inés de la Cruz,0
123763,24590,Dominique Sanda,La Virreina,1
123763,59136,Héctor Alterio,The Viceroy,2
123763,105226,Lautaro Murúa,Archbishop,3
81949,5470,Kristin Scott Thomas,Marie-Thérèse Von Debretsy,0
81949,134830,Claudiu Bleont,Capt. Petre Dumitriu,1
81949,556459,Olga Tudorache,Mme. Vorvoreanu,2
81949,592763,George Constantin,Gen. Tchilibia,3
81949,592764,Ion Pavlescu,Serban Lescari,4
124306,17578,Sami Frey,Antonin Artaud,0
183955,1200959,Alex del Rosario,,0
183955,568015,Soxy Topacio,,1
183955,170774,John Mendoza,,2
44535,4810,Rosie Perez,Mercedes,0
44535,1037,Harvey Keitel,Harry Harrelson,1
44535,5401,Anthony Quinn,Emillio,2
44535,52422,Michael DeLorenzo,Ernesto,3
44535,884,Steve Buscemi,Mickey,4
44495,44610,Robert McLane,David (as Robert Joel),0
44495,1144695,Curt Gareth,Mark,1
44495,937696,Bo White,Jason,2
44495,153957,Anthony McKay,"Gary, the Roommate",3
78285,14812,Jeanne Moreau,Lady M,0
78285,12270,Michel Serrault,Pompilius,1
78285,121012,Luc Thuillier,Lambert,2
78285,37607,Géraldine Danon,Noémie,3
78285,583567,Pratapan Nagaratnam,,4
11228,16483,Sylvester Stallone,Kit Latura,0
11228,15851,Amy Brenneman,Madelyne Thompson,1
11228,110,Viggo Mortensen,Roy Nord,2
11228,6486,Dan Hedaya,Frank Kraft,3
11228,6067,Jay O. Sanders,Steven Crighton,4
10779,521,Michael J. Fox,Frank Bannister,0
10779,27993,Jeffrey Combs,Milton Dammers,1
10779,28410,Jake Busey,Johnny Charles Bartlett,2
10779,8687,Chi McBride,Cyrus,3
10779,17187,Trini Alvarado,Dr. Lucy Lynskey,4
26748,2955,Chris Cooper,Sam Deeds,0
26748,10297,Matthew McConaughey,Buddy Deeds,1
26748,7430,Elizabeth Peña,Pilar,2
26748,10823,Kris Kristofferson,Charlie Wade,3
26748,3977,Joe Morton,Del,4
38223,49961,Michelle Trachtenberg,Harriet M. Welsch,0
38223,12929,Rosie O'Donnell,Ole Golly,1
38223,52475,J. Smith-Cameron,Mrs. Welsch,2
38223,70243,Eartha Kitt,Agatha K. Plummer,3
38223,4938,Vanessa Lee Chester,Janie Gibbs,4
9294,8891,John Travolta,George Malley,0
9294,26467,Kyra Sedgwick,Lace Pennamin,1
9294,2178,Forest Whitaker,Nate Pope,2
9294,3087,Robert Duvall,Doc Brunder,3
9294,12645,Jeffrey DeMunn,Prof. John Ringold,4
49963,2229,Catherine Keener,Amelia,0
49963,8256,Anne Heche,Laura,1
49963,23626,Liev Schreiber,Andrew,2
49963,36631,Randall Batinkoff,Peter,3
49963,143150,Amy Braverman,Young Amelia,4
11363,12833,Edward Burns,Mickey Fitzpatrick,0
11363,69298,Michael McGlone,Francis Fitzpatrick,1
11363,6941,Cameron Diaz,Heather Davis,2
11363,4491,Jennifer Aniston,Renee Donati Fitzpatrick,3
11363,4251,John Mahoney,Mr. Fitzpatrick,4
1645,10297,Matthew McConaughey,Jake Tyler Brigance,0
1645,18277,Sandra Bullock,Ellen Roark,1
1645,2231,Samuel L. Jackson,Carl Lee Hailey,2
1645,1979,Kevin Spacey,D.A. Rufus Buckley,3
1645,17485,Oliver Platt,Harry Rex Vonner,4
31546,4483,Dustin Hoffman,Walt 'Teach' Teacher,0
31546,11901,Dennis Franz,"Don 'Donny' Dubrow, Owner Rvterbands Variety",1
31546,75601,Sean Nelson,Bob 'Bobby',2
77056,27637,Clara Bellar,Esther,0
77056,35965,Antoine Basler,Horace,1
77056,33997,Mathias Mégard,le flirt,2
77056,308636,Judith Chancel,Aricie,3
77056,262738,Malcolm Conrath,Félix,4
36344,2155,Thora Birch,Jessie Barnes,0
36344,52646,Vincent Kartheiser,Sean Barnes,1
36344,58264,Dirk Benedict,Jake Barnes,2
36344,60433,Ben Cardinal,"Charlie, Quincy Air Service",3
36344,148112,Kristin Lehman,Florence,4
18550,2975,Laurence Fishburne,Piper,0
18550,9045,Stephen Baldwin,Dodge,1
18550,3136,Salma Hayek,Cora,2
18550,883,Will Patton,Gibson,3
18550,31512,Robert John Burke,Pat Schiller,4
11511,35806,Shaquille O'Neal,Kazaam,0
11511,17918,Francis Capra,Maxwell 'Max' Connor,1
11511,18316,Ally Walker,Alice Connor,2
11511,69671,James Acheson,Nick,3
172198,7042,Gary Kemp,Max,0
172198,41381,Sadie Frost,Eva,1
172198,28078,Aleksandr Kaydanovskiy,Maxim,2
172198,1197977,Péter Vallai,Kaspar,3
172198,1073078,Andor Lukáts,A szerzetes,4
34170,1532,Bill Murray,Jack Corcoran,0
34170,201868,Tai the Elephant,Vera,1
34170,12799,Jeremy Piven,Walter,2
34170,21197,Janeane Garofalo,Mo,3
34170,3798,Pat Hingle,Vernon,4
281085,1894,Scott Caan,,1
281085,1339926,Lee Nashold,,2
281085,24362,Kevin Michael Richardson,,3
281085,3085,James Caan,,4
281085,53646,Missy Crider,,5
109478,21315,Eric Roberts,Karlin Pickett,0
109478,47058,Lisa Thornhill,Vivian Porter,1
109478,48012,Jason Gedrick,Jon Price,2
109478,20581,Jack Betts,Waldo Marcel,3
109478,1212139,Jennie Garth,Sharon Penn,4
124645,27396,Sônia Braga,Ana Puscasu,0
124645,8979,Patrick Malahide,George Bucsan,1
124645,5658,Michael Gambon,Daniel Pavenic,2
124645,15321,Ion Caramitru,Carl Dalakis,3
12606,56881,Shelley Long,Carol Brady,0
12606,21163,Gary Cole,Mike Brady,1
12606,31468,Christopher Daniel Barnes,Greg Brady,2
12606,15286,Christine Taylor,Marcia Brady,3
12606,1231709,Paul Sutera,Peter Brady,4
69895,225140,Maurizio Nichetti,Stefano,0
69895,124620,Elena Sofia Ricci,Angela,1
69895,55913,Amanda Sandrelli,Chiara,2
69895,44104,Milena Vukotic,La madre,3
69895,14149,Renato Scarpa,Il padre,4
35206,12266,Simone Signoret,Djin,0
35206,2566,Charles Vanel,Castin,1
35206,9767,Georges Marchal,Shark,2
35206,3784,Michel Piccoli,Father Lizardi,3
35206,100570,Tito Junco,Chenko,4
151489,1836812,Huw Garmon,Ellis Evans (Hedd Wyn),1
151489,1895633,Catrin Fychan,Magi Evans,2
151489,1895634,Ceri Cunnington,Bob Evans,3
151489,1895635,Llio Silyn,Mary Evans,4
151489,1360814,Grey Evans,Evan Evans,5
4837,5274,Patrick Bauchau,Adrien,0
4837,39672,Haydée Politoff,Haydée,1
4837,39673,Daniel Pommereulle,Daniel,2
4837,39674,Alain Jouffroy,Writer,3
4837,39675,Mijanou Bardot,Carole,4
12632,14631,André Eisermann,Kaspar Hauser,0
12632,6264,Udo Samel,Daumer,1
12632,73172,Jeremy Clyde,Lord Stanhope,2
12632,10257,Katharina Thalbach,Comtesse Hochberg,3
12632,23750,Johannes Silberschneider,Lehrer Meyer,4
9098,27320,Christoph M. Ohrt,Christoph Schwenk,0
9098,48690,Carin C. Tietze,Helen,1
9098,56970,Tim Bergmann,Edgar,2
9098,7804,Oliver Stokowski,Mike,3
9098,44430,Rudolf Kowalski,Kallenbach,4
282919,48775,Christiane Hörbiger,Klara Herzog,1
282919,70999,Jennifer Nitsch,Michaela Ritter,2
282919,36486,Lena Stolze,Sabine Heyer,3
282919,37887,Peter Ehrlich,Karl Herzog,4
282919,26396,Wolf Roth,Rolf Stutz,5
124614,50,Catherine Deneuve,Hélène,0
124614,6949,John Malkovich,Michael,1
124614,234486,Luís Miguel Cintra,,2
124614,213290,Leonor Silveira,,3
18975,2641,Martin Landau,Geppetto,0
18975,53283,Jonathan Taylor Thomas,Pinocchio,1
18975,35341,Geneviève Bujold,Leona,2
18975,1646,Udo Kier,Lorenzini,3
18975,10739,Bebe Neuwirth,Felinet,4
11962,3035,Jerry O'Connell,Joe,0
11962,64999,Megan Ward,Lily Dougherty,1
11962,23679,Billy West,Ralph Roach (voice),2
11962,68215,Reginald Hudlin,Rodney Roach (voice),3
11962,1006,Willi One Blood,Complaint Handler,4
2925,18892,Goldie Hawn,Elise Elliot Atchison,0
2925,73931,Bette Midler,Brenda Morelli Cushman,1
2925,3092,Diane Keaton,Annie MacDuggan Paradis,2
2925,10978,Maggie Smith,Gunilla Garson Goldberg,3
2925,6486,Dan Hedaya,Morton Cushman,4
28628,8695,Guillermo Díaz,La Miranda,0
28628,143017,Frederick Weller,Matty Dean,1
28628,1186916,Brendan Corbalis,Ethan,2
28628,138252,Duane Boutte,Bostonia,3
28628,155576,Bruce MacVittie,Vinnie,4
3595,2461,Mel Gibson,Tom Mullen,0
3595,33,Gary Sinise,Det. Jimmy Shaker,1
3595,18792,Delroy Lindo,Agent Lonnie Hawkins,2
3595,14343,Rene Russo,Katherine Mullen,3
3595,3127,Lili Taylor,Maris,4
9308,16165,Jon Lovitz,Richard Clark,0
9308,13445,Tia Carrere,Victoria Chapell,1
9308,7071,Louise Fletcher,Schuldirektorin Evelyn Doyle,2
9308,327,Mekhi Phifer,Griff McReynolds,3
9308,3270,Natasha Gregson Wagner,Julie Rubels,4
92381,79539,Jermaine 'Huggy' Hopkins,Benny King,1
92381,1385303,Claudia Kaleem,Candace Williams,2
92381,1385304,Candice Merideth,Tasha King,3
92381,1385305,Alma Collins,Janet,4
92381,35549,Coolio,Himself,5
18555,11701,Angelina Jolie,Legs Sadovsky,0
18555,41558,Hedy Burress,Maddy Wirtz,1
18555,91415,Jenny Lewis,Rita Faldes,2
18555,119311,Jenny Shimizu,Goldie Goldman,3
18555,119312,Sarah Rosenberg,Violet Kahn,4
12123,6384,Keanu Reeves,Eddie Kasalivich,0
12123,192,Morgan Freeman,Paul Shannon,1
12123,3293,Rachel Weisz,Dr. Lily Sinclair,2
12123,10430,Fred Ward,FBI Agent Leon Ford,3
12123,14721,Kevin Dunn,FBI Agent Doyle,4
10830,11717,Mara Wilson,Matilda Wormwood,0
10830,518,Danny DeVito,Harry Wormwood,1
10830,6368,Embeth Davidtz,"Miss Jennifer ""Jenny"" Honey",2
10830,24203,Rhea Perlman,Zinnia Wormwood,3
10830,11213,Pam Ferris,Agatha Trunchbull,4
3573,12052,Gwyneth Paltrow,Emma Woodhouse,0
3573,3051,Toni Collette,Harriet Smith,1
3573,10697,Alan Cumming,Mr. Elton,2
3573,3061,Ewan McGregor,Frank Churchill,3
3573,18325,Jeremy Northam,Mr. Knightley,4
10546,20239,Vincent Pérez,Ashe Corven,0
10546,18658,Mia Kirshner,Sarah,1
10546,13604,Iggy Pop,Curve,2
10546,11155,Thomas Jane,Nemo,3
10546,106753,Richard Brooks,Judah Earl,4
18862,8944,Jamie Lee Curtis,Janet Beindorf,0
18862,7166,Kevin Pollak,Ned Beindorf,1
18862,83699,Kyle Howard,Gregory Alan 'Grover' Beindorf,2
18862,33259,Jennifer Love Hewitt,Brooke Figler,3
18862,7906,Jennifer Tilly,,4
31417,24476,Pierre Brasseur,Doctor Génessier,0
31417,15385,Alida Valli,Louise,1
31417,27980,Edith Scob,Christiane Génessier,2
31417,128484,François Guérin,Jacques Vernon,3
31417,24300,Juliette Mayniel,Edna Gruber,4
9431,18326,Dennis Miller,Rafe Guttman,0
9431,23764,Эрика Элениак,Katherine Verdoux,1
9431,58312,Angie Everhart,Lillith,2
9431,3034,Corey Feldman,Caleb Verdoux,3
9431,2395,Whoopi Goldberg,Hospital Patient (uncredited),4
297645,137917,Jiang Wenli,,1
297645,543178,Zhang Guoli,,2
297645,552478,Xingli Niu,,3
297645,1396188,Tian Shaojun,,4
297645,1396189,Zhang Haiyan,,5
48144,1118783,Siqin Gaowa,,1
48144,1366128,Tou Chung-Hua,,2
48144,1139069,Ma Jing-Wu,,3
48144,1396646,Zi Wei,,4
46986,170935,Paul Austin,Men's Room Man #3,0
46986,31512,Robert John Burke,Men's Room Man #2,1
46986,42993,Martin Donovan,Walter,2
46986,94430,Erica Gimpel,Nurse,3
46986,11486,Michael Imperioli,Michael,4
144982,6684,Lara Flynn Boyle,Tanya Mulhill,1
144982,8540,Danny Nucci,Jesse Torrejo,2
144982,37822,Peter Dobson,Benny O'Malley,3
144982,29383,Luca Bercovici,Henry Mulhill,4
144982,112053,Michael Chieffo,Inspector,5
47907,15675,Alison Elliott,Percy Talbott,0
47907,9560,Ellen Burstyn,Hannah Ferguson,1
47907,4726,Marcia Gay Harden,Shelby Goddard,2
47907,883,Will Patton,Nahum Goddard,3
47907,53806,Kieran Mulroney,Joe Sperling,4
10061,6856,Kurt Russell,Snake Plissken,0
10061,825,Stacy Keach,Malloy,1
10061,884,Steve Buscemi,Eddie,2
10061,2230,Pam Grier,Hershe Las Palamas,3
10061,19153,Cliff Robertson,President,4
36266,128485,Le Van Loc,Cyclo,0
36266,1337,Tony Leung Chiu-Wai,Poet,1
36266,20201,Như Quỳnh Nguyễn,Madam,2
36266,128487,Hoang Phuc Nguyen,Tooth,3
36266,128488,Ngo Vu Quang Hal,Knife,4
549,2954,Jeffrey Wright,Jean-Michel Basquiat,0
549,7487,David Bowie,Andy Warhol,1
549,2778,Dennis Hopper,Bruno Bischofberger,2
549,64,Gary Oldman,Albert Milo,3
549,1121,Benicio del Toro,Benny Dalmau,4
10478,1269,Kevin Costner,Roy 'Tin Cup' McAvoy,0
10478,25129,Don Johnson,David Simms,1
10478,11159,Cheech Marin,Romeo Posar,2
10478,156756,George Perez,Jose,3
10478,14343,Rene Russo,Dr. Molly Griswold,5
66634,27753,Colin Friels,John Anderson,0
66634,15393,Miles Davis,Billy Cross,1
66634,57424,Helen Buday,Jane Anderson,2
66634,164583,Joe Petruzzi,Peter,3
66634,20081,Brigitte Catillon,Beatrice Boulain,4
116690,24551,Kinuyo Tanaka,Orin,0
116690,213493,Teiji Takahashi,Tatsuhei,1
116690,213497,Yûko Mochizuki,Tamayan,2
116690,20829,Seiji Miyaguchi,Matayan,3
116690,1544700,Yūnosuke Itō,Matayan's son,4
213917,136761,Nathalie Baye,Camille Valmont,0
213917,1198537,Joachim Serreau,Vincent,1
213917,1198538,Felicie Pasotti,Gaëlle,2
213917,48791,Predrag 'Miki' Manojlović,Adrian,3
213917,27880,Henri Garcin,l'agent de Camille,4
145925,119950,Claudio Bigagli,Guido,0
145925,7542,Antonio Catania,Caligiuri,1
145925,652000,Clelia Rondinella,moglie dell'evaso,2
145925,16240,Stefano Dionisi,Antonio,3
145925,1127849,Evelina Gori,madre di Guido,4
238,3084,Marlon Brando,Don Vito Corleone,0
238,1158,Al Pacino,Michael Corleone,1
238,3085,James Caan,Santino 'Sonny' Corleone,2
238,3086,Richard S. Castellano,Pete Clemenza,3
238,3087,Robert Duvall,Tom Hagen,4
159,1844,Til Schweiger,Axel Feldheim,0
159,1874,Katja Riemann,Doro Feldheim,1
159,1084,Joachim Król,Norbert Brommer,2
159,1875,Rufus Beck,Walter aka 'Waltraut',3
159,1083,Armin Rohde,Metzger,4
11134,18897,Jackie Chan,Chan Ka-Kui/Lin Fu Sheng,0
11134,1620,Michelle Yeoh,Capt Yang Chien Hua,1
11134,1338,Maggie Cheung,May,2
11134,10885,Kenneth Tsang,Khun Chaibat,3
11134,57609,Yuen Wah,Panther,4
88224,5960,Mary Kay Place,Elaine,0
88224,1245,Scarlett Johansson,Amanda,1
88224,935917,Aleska Palladino,Laurel,2
88224,21275,Dean Silvers,Suburban Family,3
88224,1018643,Marlen Hecht,Suburban Family,4
132641,134373,Mieko Takamine,Mihoko Nakagawa,1
132641,134629,Ken Uehara,"Toichi, Mihoko's husband",2
132641,76975,Rentarô Mikuni,Tadashi Tanimura,3
132641,85307,Michiyo Aratama,Yoshimi Niemura,4
132641,213507,Sanae Takasugi,Setsuko Sakurai,5
42758,30437,Iain Robertson,Lex Maclean,0
42758,128648,Joseph McFadden,Alan Maclean,1
42758,128649,Steven Duffy,Bobby Maclean,2
42758,42279,Laura Fraser,Joanne Macgowan,3
42758,71771,Garry Sweeney,Charlie Sloan,4
9303,7906,Jennifer Tilly,Violet,0
9303,11150,Gina Gershon,Corky,1
9303,532,Joe Pantoliano,Caesar,2
9303,15213,John P. Ryan,Mickey Malnato,3
9303,22227,Christopher Meloni,Johnnie Marzzone,4
23945,74036,Tom Arnold,Franklin Laszlo,0
23945,19839,David Paymer,Daniel Miller,1
23945,24203,Rhea Perlman,Martha,2
23945,522,Rod Steiger,Mr. Hammerman,3
23945,8335,Kim Coates,Detective Erdman,4
37820,4783,Sam Neill,Carl,0
37820,77136,John Clarke,Dave,1
37820,106820,Zoe Carides,Sophie,2
37820,1357277,Yvonne Lawley,Mrs. Fitzgerald (Carl's mother),3
37820,1027146,Nick Lathouris,Mustafa,4
22479,10431,Jennifer Jason Leigh,Blondie O'Hara,0
22479,8436,Miranda Richardson,Carolyn Stilton,1
22479,33162,Harry Belafonte,Seldom Seen,2
22479,4776,Michael Murphy,Henry Stilton,3
22479,20212,Dermot Mulroney,Johnny O'Hara,4
9054,4517,Joe Pesci,Joe Waters,0
9054,2047,Danny Glover,Gus Green,1
9054,2165,Rosanna Arquette,Rita,2
9054,16217,Lynn Whitfield,Angie,3
9054,8261,Willie Nelson,Billy 'Catch' Pooler,4
241058,20215,Billy Campbell,Steve Hunter,1
241058,722,Jennifer Grey,Megan Forrester,2
241058,13472,Tim Curry,Cupid's Caseworker,3
241058,2059,Adam Baldwin,John Reed,4
241058,53516,Mark Sheppard,Nigel Bowles,5
11985,71171,Lee Kang-Sheng,Hsiao-kang,0
11985,71172,Chen Chao-jung,Ah-jung,1
11985,65354,Yang Kuei-Mei,May Lin,2
10232,45195,Ingrid Caven,Lily Brest,0
10232,2725,Rainer Werner Fassbinder,Raoul,1
10232,9927,Klaus Löwitsch,Jude,2
10232,13687,Jean-Claude Dreyfus,Zwerg,3
10232,64220,Debria Kalpataru,Marie-Antoinette,4
59569,4512,James Woods,Carl Panzram,0
59569,2692,Robert Sean Leonard,Henry Lesser,1
59569,20047,Cara Buono,Esther Lesser,2
59569,13420,Ellen Greene,Elizabeth Wyatt,3
59569,31512,Robert John Burke,R.G. Greiser,4
410921,55567,Alexandra Paul,Natasha,1
410921,1664611,Youssef Abed-Alnour,Abe,2
410921,7675,Paul Gleason,Elliot,3
410921,3172,Michael V. Gazzo,Joe,4
410921,1066798,Juliano Mer-Khamis,Ramon (as Juliano Mer),5
38955,1620,Michelle Yeoh,Jessica Yang Jian Wa,0
38955,120725,Yu Rong-Guang,David Chang Fung,1
38955,931174,Emil Chow,Insp. Lee Ming,2
38955,18897,Jackie Chan,Insp. Chan Ka Kui [Cameo],3
38955,26724,Eric Tsang,Busty Woman in Red [Cameo],4
110513,3127,Lili Taylor,Patti Lucci,0
110513,188642,Bruklin Harris,Angela,1
110513,1049720,Anna Grace,Emma,2
110513,53923,Aunjanue Ellis,Nikki,3
110513,1218139,Ramya Pratt,Tomy,4
114089,20667,Sami Bouajila,Ismael,0
11015,14698,Penelope Ann Miller,Dr. Margo Green,0
11015,3197,Tom Sizemore,Lt. Vincent D'Agosta,1
11015,12516,Linda Hunt,Dr. Ann Cuthbert,2
11015,6577,James Whitmore,Dr. Albert Frock,3
11015,91725,Clayton Rohner,Det. Hollingsworth,4
9306,3084,Marlon Brando,Dr. Moreau,0
9306,5576,Val Kilmer,Montgomery,1
9306,11207,David Thewlis,Edward Douglas,2
9306,826,Fairuza Balk,Aissa,3
9306,141987,Daniel Rigney,Hyena-Swine,4
12559,57119,Sinbad,Sam Simms,0
12559,72862,Brock Pierce,Luke Davenport,1
12559,72863,Blake Boyd,Dash,2
12559,23881,Timothy Busfield,Woods,3
12559,44792,Art LaFleur,Morton,4
58770,6677,Kyle MacLachlan,Matthew,0
58770,1951,Elisabeth Shue,Annie,1
58770,20212,Dermot Mulroney,Joe,2
58770,55755,Richard T. Jones,Raymond,3
58770,17200,Bill Smitrovich,Steph,4
124851,11486,Michael Imperioli,Angelo,0
124851,23931,Mira Sorvino,Monika,1
3587,2395,Whoopi Goldberg,Harriet Franklin,0
3587,16927,Gérard Depardieu,Bogus,1
3587,9640,Haley Joel Osment,Albert,2
3587,29408,Ute Lemper,Babette,3
3587,8263,Andrea Martin,Penny,4
10723,22675,Damon Wayans,Rock Keats / Jack Carter,0
10723,19292,Adam Sandler,Archie Moses,1
10723,3085,James Caan,Frank Colton,2
10723,66813,Robert Swenson,Bledsoe,3
10723,24685,James Farentino,Capt. Jensen,4
56077,6416,Polly Walker,Mary Lavelle,0
56077,3910,Frances McDormand,Conlon,1
56077,20239,Vincent Pérez,Francisco Areavaga,2
56077,22383,Franco Nero,Dr. Vicente Areavaga,3
56077,954,Marisa Paredes,Doña Consuelo,4
19004,79020,Scott McAfee,Littlefoot (voice),0
19004,71447,Candace Hutson,Cera (voice),1
19004,79021,Heather Hogan,Ducky (voice),2
19004,34982,Jeff Bennett,Petrie / Mutt / Iguanadon (voice),3
19004,43125,Rob Paulsen,Spike (voice),4
101230,211203,Ad van Kempen,Thomas,1
101230,45746,Ariane Schluter,Sarah,2
253632,25256,Victoria Abril,Ana Alonzo,0
253632,3131,Antonio Banderas,Antonio,1
253632,2744,Carmen Maura,Isabel,2
10987,9221,Donald Pleasence,Dr. Sam Loomis,0
10987,22226,Paul Rudd,Tommy Doyle,1
10987,67838,Marianne Hagan,Kara Strode,2
10987,14312,Mitchell Ryan,Dr. Terence Wynn,3
10987,15655,Kim Darby,Debra Strode,4
44705,1283,Helena Bonham Carter,Olivia,0
44705,20766,Richard E. Grant,Sir Andrew Aguecheek,1
44705,15788,Nigel Hawthorne,Malvolio,2
44705,2282,Ben Kingsley,Feste,3
44705,141450,Mel Smith,Sir Toby Belch,4
20318,1733,Nick Nolte,Howard Campbell,0
20318,6726,Sheryl Lee,Helga Noth / Resi Noth,1
